Global Volcanism Program - Volcanoes of the World 4.6.7,,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Category,VEI,Start Year,Start Month,Evidence Method (dating),End Year,Latitude,Longitude
282110,Asosan,17281,Confirmed Eruption,2,1835,5,Historical Observations,,32.884,131.104
267030,Banua Wuhu,16545,Confirmed Eruption,2,1835,4,Historical Observations,1835,3.138,125.491
321050,St. Helens,20546,Confirmed Eruption,2,1835,3,Historical Observations,,46.2,-122.18
358040,Michinmahuida,12274,Confirmed Eruption,0,1835,2,Historical Observations,1835,-42.799,-72.445
358049,Yanteles,12277,Uncertain Eruption,unknown,1835,2,,,-43.497,-72.81
351060,Purace,11318,Confirmed Eruption,2,1835,1,Historical Observations,,2.32,-76.4
344010,Cosiguina,10872,Confirmed Eruption,5,1835,1,Historical Observations,1835,12.98,-87.57
268060,Gamalama,16627,Confirmed Eruption,2,1835,1,Historical Observations,,0.8,127.33
211020,Vesuvius,13352,Confirmed Eruption,3,1835,1,Historical Observations,1839,40.821,14.426
258020,Hunter Island,15364,Confirmed Eruption,unknown,1835,0,Historical Observations,,-22.4,172.05
255070,Savo,15177,Confirmed Eruption,3,1835,0,Historical Observations,1847,-9.13,159.82
282021,Yokoate-jima,16911,Confirmed Eruption,2,1835,0,Historical Observations,,28.797,128.997
263280,Kelut,15945,Confirmed Eruption,2,1835,0,Historical Observations,,-7.93,112.308
263310,Tengger Caldera,16024,Confirmed Eruption,2,1835,0,Historical Observations,,-7.942,112.95
358023,Hornopiren,12238,Uncertain Eruption,unknown,1835,0,,,-41.874,-72.431
357021,Maipo,11906,Uncertain Eruption,unknown,1835,0,,,-34.164,-69.832
357010,Tupungatito,11889,Uncertain Eruption,2,1835,0,,,-33.425,-69.797
357040,Planchon-Peteroa,11931,Confirmed Eruption,2,1835,0,Historical Observations,,-35.223,-70.568
263130,Guntur,15706,Confirmed Eruption,2,1834,12,Historical Observations,1835,-7.143,107.84
358010,Osorno,12232,Confirmed Eruption,3,1834,11,Historical Observations,1835,-41.105,-72.496
358040,Michinmahuida,12177,Confirmed Eruption,2,1834,11,Historical Observations,,-42.799,-72.445
358050,Corcovado,12304,Uncertain Eruption,2,1834,11,,,-43.189,-72.794
261220,Kaba,15537,Confirmed Eruption,2,1834,11,Historical Observations,,-3.522,102.615
283220,Chokaisan,18033,Confirmed Eruption,2,1834,7,Historical Observations,1834,39.099,140.049
341090,Popocatepetl,10539,Uncertain Eruption,1,1834,0,,,19.023,-98.622
271060,Ragang,16707,Confirmed Eruption,2,1834,0,Historical Observations,,7.7,124.5
273030,Mayon,13607,Confirmed Eruption,3,1834,0,Historical Observations,1835,13.257,123.685
345040,Poas,11146,Confirmed Eruption,2,1834,0,Historical Observations,,10.2,-84.233
351080,Galeras,11357,Confirmed Eruption,2,1834,0,Historical Observations,,1.22,-77.37
221010,"Tair, Jebel at",13920,Confirmed Eruption,2,1833,12,Historical Observations,,15.55,41.83
290380,Ebeko,18866,Confirmed Eruption,2,1833,12,Historical Observations,,50.686,156.014
261220,Kaba,15536,Confirmed Eruption,2,1833,11,Historical Observations,1833,-3.522,102.615
261160,Talang,15484,Confirmed Eruption,2,1833,10,Historical Observations,,-0.979,100.681
263130,Guntur,15705,Confirmed Eruption,2,1833,9,Historical Observations,,-7.143,107.84
268060,Gamalama,16626,Confirmed Eruption,2,1833,6,Historical Observations,,0.8,127.33
283270,Iwakisan,18123,Uncertain Eruption,2,1833,4,,,40.656,140.303
283190,Zaozan,17975,Confirmed Eruption,2,1833,0,Historical Observations,,38.144,140.44
342060,Atitlan,10642,Confirmed Eruption,2,1833,0,Historical Observations,,14.583,-91.186
266030,Soputan,15830,Confirmed Eruption,2,1833,0,Historical Observations,,1.112,124.737
233010,Karthala,14180,Confirmed Eruption,unknown,1833,0,Historical Observations,,-11.75,43.38
261140,Marapi,15420,Confirmed Eruption,2,1833,0,Historical Observations,1834,-0.38,100.474
351020,"Ruiz, Nevado del",11286,Uncertain Eruption,2,1833,0,,,4.892,-75.324
357021,Maipo,11905,Uncertain Eruption,2,1833,0,,,-34.164,-69.832
263250,Merapi,15869,Confirmed Eruption,2,1832,12,Historical Observations,1836,-7.54,110.446
357120,Villarrica,12123,Confirmed Eruption,2,1832,12,Historical Observations,,-39.42,-71.93
211060,Etna,13736,Confirmed Eruption,2,1832,10,Historical Observations,1832,37.748,14.999
263060,Gede-Pangrango,15629,Confirmed Eruption,3,1832,8,Historical Observations,1832,-6.77,106.965
263130,Guntur,15704,Confirmed Eruption,2,1832,8,Historical Observations,1832,-7.143,107.84
332020,Mauna Loa,10188,Confirmed Eruption,0,1832,6,Historical Observations,1832,19.475,-155.608
282090,Kirishimayama,17141,Confirmed Eruption,2,1832,4,Historical Observations,,31.934,130.862
263300,Semeru,15966,Confirmed Eruption,2,1832,4,Historical Observations,,-8.108,112.922
233020,"Fournaise, Piton de la",14270,Confirmed Eruption,0,1832,3,Historical Observations,,-21.244,55.708
260010,Barren Island,15381,Confirmed Eruption,2,1832,3,Historical Observations,,12.278,93.858
300070,Gorely,19015,Confirmed Eruption,3,1832,2,Historical Observations,,52.559,158.03
263130,Guntur,15703,Confirmed Eruption,2,1832,1,Historical Observations,,-7.143,107.84
332010,Kilauea,10064,Confirmed Eruption,0,1832,1,Historical Observations,,19.421,-155.287
283190,Zaozan,17974,Confirmed Eruption,2,1831,11,Historical Observations,,38.144,140.44
321050,St. Helens,20545,Confirmed Eruption,3,1831,8,Historical Observations,,46.2,-122.18
354010,"Misti, El",11771,Uncertain Eruption,1,1831,8,,,-16.294,-71.409
211070,Campi Flegrei Mar Sicilia,13867,Confirmed Eruption,3,1831,6,Historical Observations,1831,37.1,12.7
268060,Gamalama,16625,Confirmed Eruption,2,1831,5,Historical Observations,1831,0.8,127.33
311370,Isanotski,20105,Uncertain Eruption,unknown,1831,3,,1831,54.765,-163.723
357021,Maipo,11904,Uncertain Eruption,2,1831,2,,,-34.164,-69.832
351020,"Ruiz, Nevado del",11285,Confirmed Eruption,2,1831,0,Historical Observations,,4.892,-75.324
352020,Guagua Pichincha,11485,Confirmed Eruption,3,1831,0,Historical Observations,,-0.171,-78.598
274030,Babuyan Claro,16880,Confirmed Eruption,4,1831,0,Historical Observations,,19.523,121.94
264150,Paluweh,16265,Uncertain Eruption,unknown,1831,0,,,-8.32,121.708
211071,Pantelleria,13861,Uncertain Eruption,unknown,1831,0,,,36.77,12.02
211050,Vulcano,13478,Uncertain Eruption,1,1831,0,,,38.404,14.962
263300,Semeru,15965,Confirmed Eruption,2,1830,12,Historical Observations,1830,-8.108,112.922
263310,Tengger Caldera,16023,Confirmed Eruption,2,1830,12,Historical Observations,1830,-7.942,112.95
311370,Isanotski,20104,Uncertain Eruption,2,1830,11,,,54.765,-163.723
311360,Shishaldin,20062,Confirmed Eruption,3,1830,11,Historical Observations,1830,54.756,-163.97
233020,"Fournaise, Piton de la",14269,Confirmed Eruption,0,1830,10,Historical Observations,,-21.244,55.708
390110,Hodson,13226,Uncertain Eruption,unknown,1830,9,,,-56.712,-27.176
390130,Zavodovski,13230,Uncertain Eruption,1,1830,9,,,-56.3,-27.57
282110,Asosan,17280,Confirmed Eruption,2,1830,8,Historical Observations,1832,32.884,131.104
311350,Fisher,20052,Confirmed Eruption,2,1830,8,Historical Observations,,54.65,-164.43
354010,"Misti, El",11770,Uncertain Eruption,1,1830,8,,,-16.294,-71.409
371020,Reykjanes,12506,Confirmed Eruption,3,1830,3,Historical Observations,1831,63.85,-22.566
263310,Tengger Caldera,16022,Confirmed Eruption,2,1830,3,Historical Observations,,-7.942,112.95
282110,Asosan,17278,Confirmed Eruption,2,1830,2,Historical Observations,1830,32.884,131.104
263320,Lamongan,16071,Confirmed Eruption,2,1830,2,Historical Observations,1830,-7.979,113.342
264100,Ebulobo,16157,Confirmed Eruption,2,1830,0,Historical Observations,,-8.82,121.18
268060,Gamalama,16624,Uncertain Eruption,unknown,1830,0,,,0.8,127.33
233010,Karthala,14179,Confirmed Eruption,2,1830,0,Historical Observations,,-11.75,43.38
251030,Karkar,14942,Uncertain Eruption,unknown,1830,0,,,-4.649,145.964
251020,Manam,14895,Confirmed Eruption,2,1830,0,Historical Observations,,-4.08,145.037
251001,Blup Blup,14862,Discredited Eruption,unknown,1830,0,,,-3.507,144.605
312070,Veniaminof,20157,Uncertain Eruption,2,1830,0,,1838,56.17,-159.38
311210,Yunaska,19793,Confirmed Eruption,2,1830,0,Historical Observations,,52.643,-170.629
311270,Vsevidof,19829,Confirmed Eruption,unknown,1830,0,Historical Observations,,53.13,-168.693
311060,Semisopochnoi,19569,Uncertain Eruption,unknown,1830,0,,,51.93,179.58
342110,Pacaya,10757,Uncertain Eruption,unknown,1830,0,,,14.382,-90.601
283190,Zaozan,17973,Confirmed Eruption,2,1830,0,Historical Observations,,38.144,140.44
300130,Karymsky,19156,Confirmed Eruption,2,1830,0,Historical Observations,,54.049,159.443
354020,Ubinas,11785,Confirmed Eruption,2,1830,0,Historical Observations,,-16.355,-70.903
352020,Guagua Pichincha,11484,Confirmed Eruption,2,1830,0,Historical Observations,,-0.171,-78.598
282020,Io-Torishima,16914,Confirmed Eruption,1,1829,12,Historical Observations,1829,27.881,128.223
263310,Tengger Caldera,16021,Confirmed Eruption,2,1829,11,Historical Observations,1829,-7.942,112.95
357021,Maipo,11903,Confirmed Eruption,2,1829,9,Historical Observations,,-34.164,-69.832
300260,Klyuchevskoy,19416,Confirmed Eruption,4,1829,9,Historical Observations,,56.056,160.642
351020,"Ruiz, Nevado del",11284,Confirmed Eruption,2,1829,6,Historical Observations,,4.892,-75.324
282110,Asosan,17277,Confirmed Eruption,2,1829,6,Historical Observations,,32.884,131.104
263090,Tangkubanparahu,15669,Confirmed Eruption,2,1829,4,Historical Observations,1829,-6.77,107.6
266100,Lokon-Empung,16443,Confirmed Eruption,2,1829,3,Historical Observations,,1.358,124.792
263300,Semeru,15964,Confirmed Eruption,2,1829,2,Historical Observations,,-8.108,112.922
263320,Lamongan,16070,Confirmed Eruption,2,1829,1,Historical Observations,1829,-7.979,113.342
263130,Guntur,15702,Confirmed Eruption,2,1829,0,Historical Observations,,-7.143,107.84
261120,Sorikmarapi,15406,Confirmed Eruption,2,1829,0,Historical Observations,,0.686,99.539
311110,Kanaga,19716,Uncertain Eruption,unknown,1829,0,,,51.923,-177.168
311080,Tanaga,19696,Confirmed Eruption,unknown,1829,0,Historical Observations,,51.885,-178.146
311161,Korovin,19752,Uncertain Eruption,unknown,1829,0,,1830,52.381,-174.166
311120,Great Sitkin,19731,Uncertain Eruption,unknown,1829,0,,,52.076,-176.13
342090,Fuego,10701,Confirmed Eruption,2,1829,0,Historical Observations,,14.473,-90.88
357010,Tupungatito,11888,Confirmed Eruption,2,1829,0,Historical Observations,,-33.425,-69.797
390030,Deception Island,13186,Discredited Eruption,unknown,1829,0,,,-63.001,-60.652
357080,Antuco,19903,Confirmed Eruption,2,1828,12,Historical Observations,,-37.406,-71.349
263250,Merapi,15868,Confirmed Eruption,2,1828,12,Historical Observations,1828,-7.54,110.446
351080,Galeras,11356,Confirmed Eruption,3,1828,10,Historical Observations,1834,1.22,-77.37
351020,"Ruiz, Nevado del",11283,Confirmed Eruption,2,1828,6,Historical Observations,,4.892,-75.324
282110,Asosan,17276,Confirmed Eruption,2,1828,6,Historical Observations,,32.884,131.104
300070,Gorely,19014,Confirmed Eruption,3,1828,6,Historical Observations,,52.559,158.03
263130,Guntur,15701,Confirmed Eruption,2,1828,5,Historical Observations,1828,-7.143,107.84
233010,Karthala,14178,Confirmed Eruption,2,1828,5,Historical Observations,,-11.75,43.38
300100,Avachinsky,19087,Confirmed Eruption,2,1828,4,Historical Observations,,53.256,158.836
258010,Matthew Island,15357,Uncertain Eruption,unknown,1828,1,,,-22.33,171.32
221170,Adwa,13949,Uncertain Eruption,2,1828,0,,,10.07,40.84
311120,Great Sitkin,19730,Uncertain Eruption,unknown,1828,0,,,52.076,-176.13
311130,Kasatochi,19743,Uncertain Eruption,unknown,1828,0,,,52.177,-175.508
311230,Carlisle,19798,Confirmed Eruption,unknown,1828,0,Historical Observations,,52.894,-170.054
311070,Gareloi,19678,Uncertain Eruption,2,1828,0,,1829,51.79,-178.794
311050,Little Sitkin,19669,Confirmed Eruption,unknown,1828,0,Historical Observations,1830,51.95,178.543
311320,Akutan,19999,Uncertain Eruption,unknown,1828,0,,,54.134,-165.986
345040,Poas,11145,Confirmed Eruption,1,1828,0,Historical Observations,,10.2,-84.233
351060,Purace,11317,Confirmed Eruption,2,1827,11,Historical Observations,,2.32,-76.4
282110,Asosan,17275,Confirmed Eruption,2,1827,11,Historical Observations,1828,32.884,131.104
342060,Atitlan,10641,Confirmed Eruption,3,1827,9,Historical Observations,1828,14.583,-91.186
300100,Avachinsky,19086,Confirmed Eruption,4,1827,6,Historical Observations,1827,53.256,158.836
273030,Mayon,13606,Confirmed Eruption,2,1827,6,Historical Observations,1828,13.257,123.685
263130,Guntur,15700,Confirmed Eruption,2,1827,5,Historical Observations,,-7.143,107.84
282110,Asosan,17274,Confirmed Eruption,2,1827,5,Historical Observations,,32.884,131.104
342060,Atitlan,10640,Confirmed Eruption,2,1827,3,Historical Observations,,14.583,-91.186
341090,Popocatepetl,10538,Uncertain Eruption,1,1827,0,,,19.023,-98.622
311310,Makushin,10443,Uncertain Eruption,2,1827,0,,1838,53.891,-166.923
311360,Shishaldin,20061,Confirmed Eruption,2,1827,0,Historical Observations,1829,54.756,-163.97
311340,Westdahl,20042,Confirmed Eruption,2,1827,0,Historical Observations,1830,54.516,-164.65
311110,Kanaga,19715,Uncertain Eruption,unknown,1827,0,,,51.923,-177.168
311130,Kasatochi,19742,Uncertain Eruption,unknown,1827,0,,,52.177,-175.508
311180,Seguam,19775,Uncertain Eruption,unknown,1827,0,,,52.315,-172.51
300080,Opala,19035,Uncertain Eruption,unknown,1827,0,,,52.543,157.339
284010,Izu-Oshima,18201,Uncertain Eruption,unknown,1827,0,,,34.724,139.394
271080,Camiguin,16716,Confirmed Eruption,2,1827,0,Historical Observations,,9.203,124.673
390030,Deception Island,13183,Confirmed Eruption,unknown,1827,0,Historical Observations,,-63.001,-60.652
241040,White Island,14460,Confirmed Eruption,2,1826,12,Historical Observations,,-37.52,177.18
342060,Atitlan,10639,Confirmed Eruption,2,1826,11,Historical Observations,,14.583,-91.186
311350,Fisher,20051,Confirmed Eruption,3,1826,10,Historical Observations,1827,54.65,-164.43
263090,Tangkubanparahu,15668,Confirmed Eruption,2,1826,10,Historical Observations,1826,-6.77,107.6
263200,Dieng Volcanic Complex,15774,Confirmed Eruption,2,1826,10,Historical Observations,1826,-7.2,109.879
263280,Kelut,15944,Confirmed Eruption,4,1826,10,Historical Observations,1826,-7.93,112.308
282110,Asosan,17273,Confirmed Eruption,2,1826,10,Historical Observations,1826,32.884,131.104
354010,"Misti, El",11769,Uncertain Eruption,1,1826,8,,,-16.294,-71.409
311310,Makushin,10442,Confirmed Eruption,3,1826,6,Historical Observations,,53.891,-166.923
351030,"Tolima, Nevado del",11302,Confirmed Eruption,2,1826,5,Historical Observations,1826,4.658,-75.33
357021,Maipo,11902,Confirmed Eruption,2,1826,3,Historical Observations,,-34.164,-69.832
354020,Ubinas,11784,Uncertain Eruption,unknown,1826,0,,,-16.355,-70.903
351020,"Ruiz, Nevado del",11282,Uncertain Eruption,2,1826,0,,,4.892,-75.324
345060,Irazu,11207,Uncertain Eruption,unknown,1826,0,,,9.979,-83.852
311360,Shishaldin,20060,Confirmed Eruption,0,1826,0,Historical Observations,,54.756,-163.97
342090,Fuego,10700,Confirmed Eruption,2,1826,0,Historical Observations,,14.473,-90.88
263320,Lamongan,16069,Confirmed Eruption,2,1826,0,Historical Observations,,-7.979,113.342
357120,Villarrica,21009,Confirmed Eruption,2,1826,,Varve Count,,-39.42,-71.93
263310,Tengger Caldera,16020,Confirmed Eruption,2,1825,11,Historical Observations,1825,-7.942,112.95
263180,Slamet,15731,Confirmed Eruption,2,1825,10,Historical Observations,,-7.242,109.208
242021,Macauley,14682,Uncertain Eruption,0,1825,9,,,-30.21,-178.475
263130,Guntur,15699,Confirmed Eruption,2,1825,6,Historical Observations,1825,-7.143,107.84
311370,Isanotski,20103,Uncertain Eruption,4,1825,3,,,54.765,-163.723
351030,"Tolima, Nevado del",11301,Confirmed Eruption,2,1825,3,Historical Observations,,4.658,-75.33
353010,Fernandina,11657,Confirmed Eruption,3,1825,2,Historical Observations,1825,-0.37,-91.55
355020,Guallatiri,11817,Confirmed Eruption,2,1825,0,Historical Observations,,-18.42,-69.092
312030,Pavlof,20114,Confirmed Eruption,2,1825,0,Historical Observations,,55.417,-161.894
311360,Shishaldin,20059,Confirmed Eruption,2,1825,0,Historical Observations,,54.756,-163.97
343030,Izalco,10778,Confirmed Eruption,2,1825,0,Historical Observations,,13.813,-89.633
321030,Rainier,20495,Discredited Eruption,unknown,1825,0,,,46.853,-121.76
290190,Prevo Peak,18792,Confirmed Eruption,2,1825,0,Historical Observations,,47.02,152.12
284170,Pagan,18506,Confirmed Eruption,2,1825,0,Historical Observations,,18.13,145.8
263200,Dieng Volcanic Complex,13412,Confirmed Eruption,2,1825,0,Historical Observations,,-7.2,109.879
263280,Kelut,15942,Confirmed Eruption,2,1825,0,Historical Observations,,-7.93,112.308
273070,Taal,16844,Confirmed Eruption,2,1825,0,Historical Observations,,14.002,120.993
265090,Banda Api,16414,Confirmed Eruption,1,1825,0,Historical Observations,1831,-4.523,129.881
267020,Karangetang,16496,Confirmed Eruption,2,1825,0,Historical Observations,,2.781,125.407
255010,Balbi,15113,Uncertain Eruption,unknown,1825,0,,,-5.92,154.98
224010,Cameroon,14119,Confirmed Eruption,2,1825,0,Historical Observations,,4.203,9.17
233020,"Fournaise, Piton de la",14268,Confirmed Eruption,0,1824,12,Historical Observations,,-21.244,55.708
383060,Lanzarote,13127,Confirmed Eruption,2,1824,7,Historical Observations,1824,29.03,-13.63
211020,Vesuvius,13351,Confirmed Eruption,3,1824,7,Historical Observations,1834,40.821,14.426
265090,Banda Api,16413,Confirmed Eruption,2,1824,4,Historical Observations,1824,-4.523,129.881
233020,"Fournaise, Piton de la",14267,Confirmed Eruption,0,1824,2,Historical Observations,,-21.244,55.708
263320,Lamongan,16068,Confirmed Eruption,2,1824,1,Historical Observations,1824,-7.979,113.342
221020,Zubair Group,13924,Confirmed Eruption,2,1824,0,Historical Observations,,15.05,42.18
311360,Shishaldin,20058,Confirmed Eruption,3,1824,0,Historical Observations,,54.756,-163.97
311210,Yunaska,19792,Confirmed Eruption,3,1824,0,Historical Observations,,52.643,-170.629
311290,Okmok,19837,Confirmed Eruption,unknown,1824,0,Historical Observations,1830,53.43,-168.13
332010,Kilauea,10063,Confirmed Eruption,0,1823,8,Historical Observations,1894,19.421,-155.287
372030,Katla,12675,Confirmed Eruption,3,1823,6,Historical Observations,1823,63.633,-19.083
351080,Galeras,11355,Confirmed Eruption,2,1823,6,Historical Observations,1823,1.22,-77.37
373010,Grimsvotn,12813,Confirmed Eruption,2,1823,2,Historical Observations,,64.416,-17.316
332010,Kilauea,10062,Confirmed Eruption,0,1823,2,Historical Observations,1823,19.421,-155.287
